Date,Distric,Location,Latitude,Longitude,Rainfalls_mm,Relative_Humidity_Day,Relative_Humidity_Night,Temperature_Min,Temperature_Max,Average_Wind_Speed_km/h,Land Cover,Landform,Disaster Occurrence,Disaster Type,Severity,Nearest Shelter_km
7/3/2016,Rathnapura,Godakawela,6.3993,80.6283,0.4,62,86,25,34.6,2.5,Urban,Valley,No,No,No,11.9
2/3/2021,Rathnapura,Kalawana,6.7182,80.3129,0,83,73,22.4,29.7,1.3,Grassland,Valley,No,No,No,8.9
5/25/2021,Rathnapura,Weligepola,6.6828,80.3992,23.3,93,90,23.8,29.4,3,Grassland,Valley,No,No,No,8.9
8/20/2016,Rathnapura,Pelmadulla,6.2829,80.7728,6.2,72,94,24.1,32.4,2.1,Forest,Plateau,No,No,No,8
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
8/15/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,76,89,25,31.1,3.1,Forest,Plateau,No,No,No,8.9
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
6/30/2016,Rathnapura,Kalawana,6.6228,80.1178,1.6,69,83,25.2,31.9,2.7,Urban,Valley,No,No,No,16.7
4/11/2021,Rathnapura,Balangoda,6.2829,80.7728,10.6,75,98,23.2,34.2,1.8,Forest,Valley,No,No,No,8.9
2/18/2021,Rathnapura,Godakawela,6.9826,80.6728,0,67,95,23.6,34.4,2.7,Urban,Valley,No,No,No,12.5
1/6/2021,Rathnapura,Pelmadulla,6.7182,80.3129,0,78,70,23.2,32.5,2.5,Grassland,Plateau,No,No,No,20.2
8/10/2021,Rathnapura,Balangoda,6.6828,80.3992,1.1,77,91,23.4,30.9,1.6,Forest,Plateau,No,No,No,11.5
9/25/2021,Rathnapura,Weligepola,6.2992,80.2627,7.7,83,91,23.5,30.5,1.8,Forest,Plateau,No,No,No,7.4
10/13/2021,Rathnapura,Kiriella,6.7182,80.3129,0,74,94,23.7,31.5,1.6,Forest,Plateau,No,No,No,14.1
10/28/2021,Rathnapura,Pelmadulla,6.9826,80.6728,6.9,83,96,22.6,31.1,1.9,Grassland,Mountain,No,No,No,12.5
10/5/2021,Rathnapura,Kolonna,6.6828,80.3992,66.1,96,98,23.6,26.1,2.1,Grassland,Mountain,No,No,No,18.4
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
2/28/2021,Rathnapura,Pelmadulla,6.2829,80.7728,0,62,93,21.6,35.6,2.7,Forest,Valley,No,No,No,9.2
5/25/2016,Rathnapura,Pelmadulla,6.9826,80.6728,17.5,88,96,24.8,31.3,1.8,Forest,Plateau,No,No,No,12.5
9/10/2021,Rathnapura,Godakawela,6.6228,80.1178,9.1,76,93,23,31.7,1.6,Forest,Valley,No,No,No,7.4
9/12/2021,Rathnapura,Godakawela,6.2829,80.7728,1.3,72,89,24.1,32.2,3.1,Forest,Valley,No,No,No,9.2
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
4/21/2016,Rathnapura,Kalawana,6.6228,80.1178,2.6,78,98,23.4,34.9,1.9,Urban,Plateau,No,No,No,12.5
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
8/20/2021,Rathnapura,Godakawela,6.6228,80.1178,0.1,72,93,22.7,32.7,1.9,Urban,Valley,No,No,No,12.5
8/27/2021,Rathnapura,Kalawana,6.6228,80.1178,14.2,88,91,23.1,29,1.6,Urban,Mountain,No,No,No,11.2
8/20/2021,Rathnapura,Godakawela,6.6228,80.1178,0.1,72,93,22.7,32.7,1.9,Urban,Valley,No,No,No,12.5
3/11/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,68,95,24.2,34.6,2.7,Urban,Mountain,No,No,No,16.7
8/5/2021,Rathnapura,Kahawaththa,6.9826,80.6728,32.3,85,92,24.4,29.7,1.6,Forest,Plateau,No,No,No,8.9
6/10/2021,Rathnapura,Weligepola,6.9826,80.6728,0,71,71,23.2,32.1,2.3,Grassland,Mountain,No,No,No,20.2
8/23/2016,Rathnapura,Balangoda,6.7182,80.3129,17.7,89,90,24.3,27.7,1.7,Forest,Mountain,No,No,No,18.4
7/2/2016,Rathnapura,Weligepola,6.2829,80.7728,0,64,79,26.4,33.2,3.1,Forest,Valley,No,No,No,12.5
4/8/2021,Rathnapura,Kolonna,6.9826,80.6728,0,73,95,21.5,33.4,2.3,Forest,Valley,No,No,No,11.2
4/12/2016,Rathnapura,Kalthota,6.7182,80.3129,8.7,80,98,24.6,33.9,3.4,Forest,Mountain,No,No,No,14.1
3/6/2021,Rathnapura,Kahawaththa,6.2992,80.2627,61.1,77,98,22.8,35.6,1.9,Grassland,Mountain,No,No,No,8.9
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
5/8/2016,Rathnapura,Weligepola,6.3993,80.6283,13,88,97,24.1,34.4,3.1,Urban,Plateau,No,No,No,10.1
2/24/2021,Rathnapura,Elapatha,6.7182,80.3129,0,70,96,22.8,34.1,3.2,Grassland,Mountain,No,No,No,12.5
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
7/26/2021,Rathnapura,Elapatha,6.3993,80.6283,36.9,94,98,23.4,25,3.1,Forest,Plateau,No,No,No,12.5
8/1/2021,Rathnapura,Kalawana,6.2829,80.7728,0.3,73,85,24.4,31.7,3.1,Urban,Plateau,No,No,No,10.1
2/22/2021,Rathnapura,Kiriella,6.3993,80.6283,8.2,73,97,22.6,34.1,2.1,Grassland,Mountain,No,No,No,16.7
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
9/20/2021,Rathnapura,Opanayaka,6.3993,80.6283,11.6,81,97,24.2,31.7,3.1,Grassland,Plateau,No,No,No,18.4
4/26/2021,Rathnapura,Pelmadulla,6.3993,80.6283,0,70,92,24,34.5,1.6,Forest,Valley,No,No,No,12.5
4/2/2021,Rathnapura,Pelmadulla,6.6228,80.1178,0.1,76,92,24.2,33.7,1.6,Urban,Plateau,No,No,No,11.9
2/25/2021,Rathnapura,Ayagama,6.9826,80.6728,0.1,71,96,22.3,34.1,3.4,Forest,Valley,No,No,No,11.9
5/29/2021,Rathnapura,Kolonna,6.2992,80.2627,12.5,83,94,25,30.7,1.6,Forest,Valley,No,No,No,14.1
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
8/13/2016,Rathnapura,Weligepola,6.2829,80.7728,0.3,75,93,24.6,31.9,2.5,Grassland,Plateau,No,No,No,10.1
4/12/2021,Rathnapura,Weligepola,6.3993,80.6283,4.4,73,96,23.5,33.8,1.4,Forest,Mountain,No,No,No,4.6
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
2/12/2016,Rathnapura,Balangoda,6.2992,80.2627,0,67,92,23.2,35.9,1.9,Urban,Plateau,No,No,No,12.5
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
8/17/2021,Rathnapura,Balangoda,6.6828,80.3992,6.4,75,95,23.5,30.9,2.3,Urban,Mountain,No,No,No,18.4
5/11/2016,Rathnapura,Godakawela,6.9826,80.6728,59.6,88,99,23.9,31.3,1.8,Forest,Mountain,No,No,No,8
3/18/2021,Rathnapura,Godakawela,6.9826,80.6728,21.4,75,97,23.1,32.3,1.8,Urban,Mountain,No,No,No,11.2
8/13/2021,Rathnapura,Opanayaka,6.6228,80.1178,11.5,87,92,23.5,29.2,2.7,Urban,Mountain,No,No,No,12.5
8/1/2016,Rathnapura,Balangoda,6.6828,80.3992,0,71,81,24.2,30.9,2.3,Grassland,Valley,No,No,No,8
7/22/2021,Rathnapura,Kolonna,6.9826,80.6728,20.8,79,92,24.8,30.1,1.6,Grassland,Mountain,No,No,No,20.2
7/15/2016,Rathnapura,Nivithigala,6.2992,80.2627,7.8,84,95,23.2,30.2,2.7,Grassland,Valley,No,No,No,7.4
4/20/2021,Rathnapura,Nivithigala,6.6828,80.3992,3.5,81,97,24,33.5,3.1,Grassland,Plateau,No,No,No,8
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
2/22/2021,Rathnapura,Kiriella,6.3993,80.6283,8.2,73,97,22.6,34.1,2.1,Grassland,Mountain,No,No,No,16.7
8/30/2016,Rathnapura,Kalthota,6.7182,80.3129,21.1,90,96,23.9,29.5,3.1,Forest,Mountain,No,No,No,9.2
3/11/2021,Rathnapura,Kolonna,6.9826,80.6728,28.2,75,97,22.4,33,2.3,Grassland,Mountain,No,No,No,12.5
6/4/2021,Rathnapura,Imbulpe,6.6228,80.1178,53.7,91,91,23.2,29.7,3.4,Forest,Plateau,No,No,No,9.5
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
3/28/2021,Rathnapura,Godakawela,6.2829,80.7728,72.7,86,97,23.2,33.6,2.7,Urban,Plateau,No,No,No,20.2
10/6/2021,Rathnapura,Balangoda,6.7182,80.3129,1.1,83,96,23.4,30.6,2.5,Forest,Valley,No,No,No,16.7
8/18/2016,Rathnapura,Pelmadulla,6.6228,80.1178,6.1,77,91,24.2,31.4,1.7,Urban,Plateau,No,No,No,11.2
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
4/10/2016,Rathnapura,Embilipitiya,6.3993,80.6283,7.7,77,98,24.2,34.2,3.3,Forest,Mountain,No,No,No,18.4
1/2/2021,Rathnapura,Elapatha,6.2992,80.2627,2.5,77,91,22.8,31.9,1.8,Forest,Plateau,No,No,No,11.2
4/3/2021,Rathnapura,Pelmadulla,6.2992,80.2627,0,68,90,23.7,33.6,2.7,Forest,Mountain,No,No,No,7.4
2/14/2021,Rathnapura,Kalawana,6.2829,80.7728,0,67,88,23.6,34.3,2.4,Urban,Valley,No,No,No,6
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
5/31/2021,Rathnapura,Kiriella,6.3993,80.6283,6.7,82,94,24.5,32,2,Grassland,Mountain,No,No,No,11.9
2/26/2016,Rathnapura,Nivithigala,6.2992,80.2627,0,63,94,22.7,35.3,2.7,Forest,Mountain,No,No,No,14.1
10/23/2021,Rathnapura,Weligepola,6.2992,80.2627,1.3,71,96,22.7,32.1,3.1,Grassland,Plateau,No,No,No,8.9
2/21/2016,Rathnapura,Elapatha,6.3993,80.6283,0,73,96,22.5,34.6,3.1,Forest,Mountain,No,No,No,8
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
6/28/2021,Rathnapura,Godakawela,6.3993,80.6283,0.1,75,75,22.4,31.5,3.3,Urban,Valley,No,No,No,12.5
9/7/2021,Rathnapura,Kalawana,6.6828,80.3992,3.6,77,96,23,31.3,2.5,Grassland,Valley,No,No,No,14.1
4/16/2021,Rathnapura,Godakawela,6.6228,80.1178,0,78,95,23.1,33.3,2.3,Forest,Plateau,No,No,No,11.5
5/9/2016,Rathnapura,Godakawela,6.6828,80.3992,13.3,86,98,23.8,33.8,2.5,Grassland,Plateau,No,No,No,11.2
7/24/2021,Rathnapura,Kiriella,6.2992,80.2627,6.9,87,97,22.9,30,3.1,Urban,Mountain,No,No,No,16.7
3/24/2016,Rathnapura,Kalawana,6.6228,80.1178,2.9,64,92,24.6,35.7,1.9,Urban,Valley,No,No,No,9.5
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
3/20/2016,Rathnapura,Godakawela,6.3993,80.6283,0,62,90,22.8,36.1,1.4,Grassland,Valley,No,No,No,11.9
8/12/2021,Rathnapura,Godakawela,6.9826,80.6728,61.7,93,94,24,27.1,1.9,Forest,Valley,No,No,No,11.2
5/18/2016,Rathnapura,Balangoda,6.9826,80.6728,8.8,88,96,24.4,31.3,1.6,Urban,Valley,No,No,No,11.9
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
4/27/2016,Rathnapura,Pelmadulla,6.9826,80.6728,0,76,97,23.4,35.3,1.8,Forest,Plateau,No,No,No,8.9
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
8/8/2016,Rathnapura,Godakawela,6.6828,80.3992,0.2,74,90,24.9,32.2,2.5,Forest,Plateau,No,No,No,11.9
6/4/2021,Rathnapura,Imbulpe,6.6228,80.1178,53.7,91,91,23.2,29.7,3.4,Forest,Plateau,No,No,No,9.5
3/24/2021,Rathnapura,Nivithigala,6.7182,80.3129,0.3,80,97,23.2,32,2.5,Forest,Plateau,No,No,No,16.7
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
6/9/2021,Rathnapura,Balangoda,6.7182,80.3129,12,82,82,23,31.5,2.5,Urban,Plateau,No,No,No,8.9
5/22/2021,Rathnapura,Nivithigala,6.2992,80.2627,15.4,81,90,23,31.5,2.5,Grassland,Valley,No,No,No,11.2
5/31/2021,Rathnapura,Kiriella,6.3993,80.6283,6.7,82,94,24.5,32,2,Grassland,Mountain,No,No,No,11.9
2/10/2021,Rathnapura,Pelmadulla,6.7182,80.3129,0,74,95,21.2,33.2,2.5,Forest,Valley,No,No,No,8.9
3/1/2021,Rathnapura,Nivithigala,6.3993,80.6283,0,61,95,23,34.7,3.1,Urban,Mountain,No,No,No,9.5
6/13/2016,Rathnapura,Kalawana,6.6828,80.3992,5.1,81,95,23.7,30.4,2.7,Grassland,Plateau,No,No,No,10.1
4/4/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,61,94,20.3,33.8,3.1,Urban,Mountain,No,No,No,8.9
3/22/2016,Rathnapura,Godakawela,6.7182,80.3129,0,69,94,23.8,35.1,2.2,Urban,Valley,No,No,No,8.9
3/20/2016,Rathnapura,Godakawela,6.3993,80.6283,0,62,90,22.8,36.1,1.4,Grassland,Valley,No,No,No,11.9
1/2/2021,Rathnapura,Elapatha,6.2992,80.2627,2.5,77,91,22.8,31.9,1.8,Forest,Plateau,No,No,No,11.2
4/29/2016,Rathnapura,Kalawana,6.2992,80.2627,0.3,77,96,23.9,34.6,2.7,Grassland,Plateau,No,No,No,18.4
10/12/2021,Rathnapura,Kuruwita,6.6828,80.3992,18.4,88,95,23.4,29.3,2.7,Forest,Plateau,No,No,No,16.7
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
2/26/2021,Rathnapura,Imbulpe,6.6228,80.1178,0,67,96,22.1,34.6,3,Urban,Plateau,No,No,No,7.4
7/21/2016,Rathnapura,Opanayaka,6.6228,80.1178,0,72,80,25.2,31.4,2.7,Urban,Plateau,No,No,No,12.5
7/3/2016,Rathnapura,Godakawela,6.3993,80.6283,0.4,62,86,25,34.6,2.5,Urban,Valley,No,No,No,11.9
8/13/2016,Rathnapura,Weligepola,6.2829,80.7728,0.3,75,93,24.6,31.9,2.5,Grassland,Plateau,No,No,No,10.1
8/6/2016,Rathnapura,Godakawela,6.2829,80.7728,0,63,83,25.3,32.9,1.3,Grassland,Valley,No,No,No,14.1
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
7/13/2016,Rathnapura,Opanayaka,6.9826,80.6728,0.3,71,89,22.3,31.2,2.7,Urban,Valley,No,No,No,12.5
5/9/2016,Rathnapura,Godakawela,6.6828,80.3992,13.3,86,98,23.8,33.8,2.5,Grassland,Plateau,No,No,No,11.2
5/20/2021,Rathnapura,Pelmadulla,6.9826,80.6728,59.7,85,96,23.7,33.1,2.5,Urban,Valley,No,No,No,9.5
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
3/27/2021,Rathnapura,Weligepola,6.2992,80.2627,14.9,81,98,22.6,32.8,1.6,Grassland,Plateau,No,No,No,8.9
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
3/29/2021,Rathnapura,Opanayaka,6.3993,80.6283,20.6,74,98,21.7,33.6,3.1,Forest,Plateau,No,No,No,18.4
8/18/2016,Rathnapura,Pelmadulla,6.6228,80.1178,6.1,77,91,24.2,31.4,1.7,Urban,Plateau,No,No,No,11.2
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
7/11/2021,Rathnapura,Pelmadulla,6.2829,80.7728,2.2,78,87,23.5,29.9,2.7,Grassland,Plateau,No,No,No,20.2
5/20/2016,Rathnapura,Godakawela,6.2992,80.2627,4.5,89,98,24.2,29.9,3.1,Grassland,Valley,No,No,No,8.9
9/3/2021,Rathnapura,Pelmadulla,6.6228,80.1178,28,85,96,23,29.5,2.7,Urban,Valley,No,No,No,8.9
5/13/2021,Rathnapura,Godakawela,6.9826,80.6728,63.4,95,95,23.8,29.7,1.3,Urban,Mountain,No,No,No,16.7
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
6/4/2016,Rathnapura,Kuruwita,6.2829,80.7728,5.4,90,93,24.5,30.5,2.6,Forest,Valley,No,No,No,18.4
4/28/2016,Rathnapura,Nivithigala,6.6228,80.1178,7.4,74,99,23.3,34.8,1.6,Urban,Plateau,No,No,No,20.2
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
7/15/2016,Rathnapura,Nivithigala,6.2992,80.2627,7.8,84,95,23.2,30.2,2.7,Grassland,Valley,No,No,No,7.4
10/17/2021,Rathnapura,Imbulpe,6.2829,80.7728,19.6,77,93,22.8,31,3.3,Grassland,Plateau,Yes,Flood,Medium,8.9
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
3/13/2016,Rathnapura,Kalawana,6.3993,80.6283,1.9,69,96,24.4,35.5,2.7,Urban,Mountain,No,No,No,8
10/17/2021,Rathnapura,Imbulpe,6.2829,80.7728,19.6,77,93,22.8,31,3.3,Grassland,Plateau,Yes,Flood,Medium,8.9
8/28/2016,Rathnapura,Embilipitiya,6.3993,80.6283,0.5,77,90,24,30.2,2.7,Forest,Mountain,No,No,No,7.4
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
1/9/2021,Rathnapura,Balangoda,6.2992,80.2627,1,95,91,23,27,1.6,Grassland,Plateau,No,No,No,14.1
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
7/1/2016,Rathnapura,Balangoda,6.2992,80.2627,0,69,77,25.2,31.3,2.7,Forest,Valley,No,No,No,14.1
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
2/14/2021,Rathnapura,Kalawana,6.2829,80.7728,0,67,88,23.6,34.3,2.4,Urban,Valley,No,No,No,6
1/6/2021,Rathnapura,Pelmadulla,6.7182,80.3129,0,78,70,23.2,32.5,2.5,Grassland,Plateau,No,No,No,20.2
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
10/17/2021,Rathnapura,Imbulpe,6.2829,80.7728,19.6,77,93,22.8,31,3.3,Grassland,Plateau,Yes,Flood,Medium,8.9
8/18/2021,Rathnapura,Weligepola,6.7182,80.3129,3.3,76,93,23.9,31.8,1.8,Urban,Plateau,No,No,No,16.7
5/20/2016,Rathnapura,Godakawela,6.2992,80.2627,4.5,89,98,24.2,29.9,3.1,Grassland,Valley,No,No,No,8.9
4/28/2021,Rathnapura,Nivithigala,6.7182,80.3129,9.3,74,95,23.6,34.7,3.1,Forest,Valley,No,No,No,7.4
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
3/26/2021,Rathnapura,Balangoda,6.6228,80.1178,7.9,73,95,22.6,34,1.8,Grassland,Plateau,No,No,No,8
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
1/1/2021,Rathnapura,Rathnapura,6.6228,80.1178,0,81,92,22.7,30.5,2.3,Grassland,Plateau,No,No,No,10.1
9/28/2021,Rathnapura,Embilipitiya,6.6828,80.3992,18.3,87,87,22.2,28.3,2.2,Forest,Mountain,No,No,No,9.5
8/13/2016,Rathnapura,Weligepola,6.2829,80.7728,0.3,75,93,24.6,31.9,2.5,Grassland,Plateau,No,No,No,10.1
3/16/2016,Rathnapura,Godakawela,6.9826,80.6728,0.2,74,94,23.6,35.1,2.3,Urban,Valley,No,No,No,18.4
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
7/10/2016,Rathnapura,Elapatha,6.3993,80.6283,4.3,75,78,24.6,31.4,2.3,Urban,Valley,No,No,No,18.4
4/10/2016,Rathnapura,Embilipitiya,6.3993,80.6283,7.7,77,98,24.2,34.2,3.3,Forest,Mountain,No,No,No,18.4
1/29/2021,Rathnapura,Godakawela,6.6228,80.1178,1.7,79,89,22.5,31.8,2.3,Forest,Valley,No,No,No,16.7
2/10/2016,Rathnapura,Nivithigala,6.9826,80.6728,0,78,96,24,32.9,1.8,Urban,Plateau,No,No,No,16.7
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
9/21/2021,Rathnapura,Pelmadulla,6.6828,80.3992,20,87,97,23.2,29.2,2.5,Grassland,Mountain,No,No,No,16.7
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
6/1/2021,Rathnapura,Rathnapura,6.6828,80.3992,1,70,70,24.4,32.2,2.1,Forest,Valley,No,No,No,7.4
3/10/2016,Rathnapura,Opanayaka,6.6228,80.1178,5,82,97,24.6,35.6,1.6,Forest,Plateau,No,No,No,18.4
5/23/2016,Rathnapura,Pelmadulla,6.6828,80.3992,19.7,88,95,24.8,30.8,2.5,Forest,Plateau,No,No,No,10.1
3/29/2021,Rathnapura,Opanayaka,6.3993,80.6283,20.6,74,98,21.7,33.6,3.1,Forest,Plateau,No,No,No,18.4
3/10/2016,Rathnapura,Opanayaka,6.6228,80.1178,5,82,97,24.6,35.6,1.6,Forest,Plateau,No,No,No,18.4
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
7/6/2016,Rathnapura,Kolonna,6.9826,80.6728,0,66,88,24.2,33.5,1.6,Urban,Valley,No,No,No,9.2
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
8/7/2016,Rathnapura,Godakawela,6.3993,80.6283,0.2,66,88,24.8,32.3,2.2,Forest,Plateau,No,No,No,12.5
